date,latitude,longitude
"2018-11-30 13:12:33",53.418731,-2.340761
"2018-11-30 13:12:52",53.418779,-2.340463
"2018-11-30 13:13:05",53.418822,-2.34017
"2018-11-30 13:13:18",53.418857,-2.339808
"2018-11-30 13:13:28",53.418907,-2.339518
"2018-11-30 13:13:43",53.418967,-2.339185
"2018-11-30 13:13:58",53.419036,-2.338884
"2018-11-30 13:14:13",53.419075,-2.338525
"2018-11-30 13:14:28",53.419107,-2.338191
"2018-11-30 13:14:38",53.419135,-2.337849
"2018-11-30 13:14:53",53.419155,-2.337499
"2018-11-30 13:15:08",53.419175,-2.337145
"2018-11-30 13:15:18",53.419163,-2.33684
"2018-11-30 13:15:33",53.419179,-2.336527
"2018-11-30 13:15:48",53.419159,-2.336161
"2018-11-30 13:15:58",53.419105,-2.335866
"2018-11-30 13:16:13",53.419076,-2.335517
"2018-11-30 13:16:33",53.419083,-2.335002
"2018-11-30 13:16:58",53.419037,-2.334538
"2018-11-30 13:17:13",53.419043,-2.334225
"2018-11-30 13:17:28",53.419007,-2.333911
"2018-11-30 13:17:48",53.418895,-2.33358
"2018-11-30 13:18:03",53.418798,-2.333224
"2018-11-30 13:18:21",53.418868,-2.332935
"2018-11-30 13:18:33",53.418989,-2.332711
"2018-11-30 13:18:53",53.419169,-2.332486
"2018-11-30 13:19:03",53.41933,-2.332325
"2018-11-30 13:19:18",53.419491,-2.332188
"2018-11-30 13:19:43",53.419694,-2.332035
"2018-11-30 13:20:03",53.419915,-2.331742
"2018-11-30 13:20:18",53.420047,-2.331515
"2018-11-30 13:20:38",53.420229,-2.331462
"2018-11-30 13:20:48",53.420381,-2.331704
"2018-11-30 13:21:08",53.420507,-2.332039
"2018-11-30 13:21:28",53.420566,-2.332362
"2018-11-30 13:21:43",53.420693,-2.332633
"2018-11-30 13:21:58",53.420724,-2.33294
"2018-11-30 13:22:13",53.420747,-2.333277
"2018-11-30 13:22:38",53.420848,-2.333569
"2018-11-30 13:22:48",53.420971,-2.333803
"2018-11-30 13:22:58",53.42106,-2.334075
"2018-11-30 13:23:13",53.421188,-2.334314
"2018-11-30 13:23:28",53.421286,-2.334606
"2018-11-30 13:23:43",53.421364,-2.334974
"2018-11-30 13:23:58",53.421458,-2.335248
"2018-11-30 13:24:20",53.421597,-2.335439
"2018-11-30 13:24:38",53.421713,-2.335171
